Speed_20,Dir_20,Hum,SR,Press,TempK,PTheo
1.1,301.0,74.9,0.0,784.8,299.35,100.83333333333334
0.9,291.0,75.2,0.0,785.1,299.15,67.5
1.0,312.0,75.5,0.0,784.8,299.35,83.33333333333333
1.4,295.0,76.0,0.0,784.8,299.25,163.33333333333331
1.8,296.0,75.1,0.0,785.0,299.45,270.0
0.9,328.0,73.4,0.0,784.8,299.55,67.5
0.4,349.0,72.5,0.0,785.0,299.65,13.333333333333336
0.3,326.0,72.6,0.0,784.7,299.45,7.499999999999999
0.4,343.0,73.3,0.0,784.8,299.35,13.333333333333336
0.9,335.0,74.1,0.0,784.7,299.25,67.5
0.7,347.0,74.3,0.0,785.0,299.05,40.83333333333333
0.8,320.0,74.4,0.0,784.7,298.85,53.33333333333334
1.5,301.0,75.0,0.0,785.0,298.75,187.49999999999997
1.1,314.0,74.8,0.0,785.0,298.65,100.83333333333334
0.7,313.0,74.5,0.0,784.8,298.65,40.83333333333333
0.6,296.0,74.9,0.0,785.2,298.55,29.999999999999996
0.8,302.0,75.2,0.0,784.8,298.45,53.33333333333334
1.2,300.0,75.3,0.0,785.1,298.35,119.99999999999999
1.2,303.0,75.7,0.0,784.8,298.25,119.99999999999999
1.1,300.0,76.1,0.0,785.2,298.25,100.83333333333334
1.2,333.0,76.1,0.0,785.1,298.35,119.99999999999999
1.7,323.0,75.6,0.0,785.1,298.45,240.83333333333331
1.7,340.0,75.1,0.0,784.7,298.35,240.83333333333331
1.4,318.0,74.2,0.0,785.0,298.75,163.33333333333331
1.4,314.0,74.2,0.0,785.0,298.85,163.33333333333331
1.7,298.0,74.4,0.0,785.1,298.75,240.83333333333331
2.0,318.0,74.1,0.0,785.1,298.75,333.3333333333333
2.3,314.0,74.2,0.0,785.1,298.75,440.8333333333333
2.6,310.0,74.4,0.0,784.8,298.65,563.3333333333334
2.6,324.0,74.9,0.0,785.1,298.55,563.3333333333334
2.5,313.0,74.3,0.0,784.7,298.55,520.8333333333333
2.6,331.0,75.3,0.0,785.2,298.45,563.3333333333334
2.4,338.0,75.3,0.0,784.7,298.25,479.99999999999994
1.8,307.0,73.4,0.0,784.7,298.25,270.0
1.5,301.0,75.2,0.0,784.7,298.05,187.49999999999997
1.6,309.0,75.5,0.0,785.0,297.75,213.33333333333337
1.5,309.0,73.2,0.0,785.1,297.75,187.49999999999997
1.7,314.0,72.2,0.0,785.1,297.95,240.83333333333331
1.8,303.0,71.6,0.0,785.3,297.95,270.0
2.2,339.0,70.8,0.0,785.0,297.95,403.33333333333337
1.9,320.0,68.4,0.0,785.0,298.05,300.83333333333326
1.7,309.0,68.0,0.0,785.1,298.15,240.83333333333331
1.6,305.0,68.3,0.0,785.1,298.15,213.33333333333337
2.1,310.0,68.3,0.0,785.2,298.05,367.50000000000006
2.1,314.0,66.9,0.0,785.0,298.15,367.50000000000006
2.0,298.0,66.3,0.0,785.0,298.25,333.3333333333333
2.0,308.0,66.3,0.0,784.8,298.25,333.3333333333333
1.5,311.0,66.5,0.0,785.2,298.05,187.49999999999997
1.2,314.0,67.2,0.0,785.0,298.15,119.99999999999999
1.1,310.0,68.3,0.0,785.0,297.95,100.83333333333334
1.4,312.0,68.7,0.0,785.1,297.85,163.33333333333331
1.2,289.0,68.8,0.0,785.0,297.75,119.99999999999999
1.1,298.0,70.3,0.0,785.1,297.55,100.83333333333334
1.3,299.0,76.7,0.0,785.1,297.35,140.83333333333334
1.8,290.0,78.1,0.0,785.3,297.05,270.0
2.0,289.0,79.0,0.0,785.2,296.85,333.3333333333333
1.9,290.0,79.3,0.0,785.3,296.55,300.83333333333326
1.8,290.0,79.7,0.0,785.2,296.85,270.0
1.5,289.0,80.7,0.0,785.5,296.75,187.49999999999997
1.5,289.0,80.6,0.0,785.0,296.65,187.49999999999997
1.8,303.0,81.2,0.0,785.5,296.65,270.0
1.1,316.0,81.4,0.0,785.2,296.65,100.83333333333334
0.9,309.0,81.3,0.0,785.2,296.55,67.5
0.8,330.0,81.1,0.0,785.2,296.55,53.33333333333334
0.5,339.0,80.5,0.0,780.6,296.35,20.833333333333332
0.6,327.0,80.3,0.0,785.3,296.25,29.999999999999996
1.5,344.0,79.7,0.0,785.6,296.05,187.49999999999997
1.2,352.0,79.5,0.0,785.2,296.05,119.99999999999999
1.5,349.0,80.0,0.0,785.3,296.25,187.49999999999997
1.9,349.0,80.6,0.0,785.6,296.05,300.83333333333326
1.8,348.0,81.8,0.0,785.3,296.25,270.0
1.6,346.0,82.2,0.0,785.2,296.25,213.33333333333337
1.6,336.0,82.1,0.0,785.2,296.25,213.33333333333337
1.5,311.0,81.9,0.0,785.3,295.95,187.49999999999997
1.5,347.0,80.9,0.0,785.5,296.25,187.49999999999997
1.1,347.0,80.3,0.0,785.2,296.05,100.83333333333334
0.6,324.0,79.9,0.0,785.1,295.95,29.999999999999996
0.3,351.0,80.7,0.0,785.5,296.05,7.499999999999999
0.4,352.0,81.6,0.0,785.3,295.75,13.333333333333336
0.2,351.0,82.5,0.0,785.5,295.35,3.333333333333334
0.4,318.0,82.7,0.0,785.6,295.45,13.333333333333336
0.7,293.0,83.3,0.0,785.6,295.45,40.83333333333333
0.9,311.0,84.3,0.0,785.6,295.55,67.5
1.1,347.0,84.0,0.0,785.6,294.95,100.83333333333334
1.1,350.0,81.0,0.0,785.5,294.95,100.83333333333334
0.9,348.0,79.7,0.0,785.5,295.25,67.5
1.2,346.0,76.1,0.0,785.3,295.45,119.99999999999999
1.1,337.0,74.7,0.0,785.5,295.65,100.83333333333334
0.8,354.0,74.8,0.0,785.7,295.45,53.33333333333334
1.3,353.0,76.0,0.0,785.6,295.45,140.83333333333334
1.4,342.0,77.0,0.0,785.8,295.05,163.33333333333331
1.7,325.0,77.5,0.0,785.5,295.75,240.83333333333331
1.4,293.0,77.8,0.0,785.7,295.75,163.33333333333331
2.3,296.0,78.1,0.0,785.6,295.55,440.8333333333333
1.5,291.0,77.4,0.0,785.5,295.75,187.49999999999997
2.0,310.0,76.5,0.0,785.3,295.85,333.3333333333333
2.2,305.0,74.9,0.0,785.2,295.95,403.33333333333337
1.8,313.0,74.4,0.0,785.2,295.85,270.0
2.2,316.0,74.3,0.0,785.5,295.35,403.33333333333337
2.2,339.0,73.9,0.0,785.5,296.05,403.33333333333337
1.8,336.0,73.7,0.0,785.1,296.15,270.0
0.9,315.0,73.8,0.0,785.7,296.05,67.5
1.4,295.0,74.2,0.0,785.3,295.05,163.33333333333331
1.3,290.0,75.4,0.0,785.5,295.35,140.83333333333334
1.4,291.0,74.7,0.0,785.3,295.55,163.33333333333331
1.8,291.0,72.1,0.0,785.3,295.25,270.0
1.6,298.0,71.3,0.0,785.2,295.85,213.33333333333337
1.4,295.0,71.4,0.0,785.2,295.55,163.33333333333331
1.5,287.0,71.6,0.0,785.3,295.45,187.49999999999997
1.5,287.0,71.6,0.0,785.2,295.75,187.49999999999997
1.2,303.0,71.8,0.0,785.5,295.95,119.99999999999999
1.2,306.0,72.4,0.0,785.1,295.65,119.99999999999999
0.7,345.0,73.7,0.0,785.2,295.65,40.83333333333333
0.8,309.0,75.7,0.0,785.3,295.35,53.33333333333334
0.7,290.0,75.9,0.0,785.3,294.95,40.83333333333333
1.2,303.0,75.8,0.0,785.6,294.75,119.99999999999999
1.0,299.0,74.9,0.0,785.2,295.15,83.33333333333333
1.0,285.0,78.8,0.0,785.3,295.45,83.33333333333333
0.8,333.0,79.1,0.0,785.8,294.85,53.33333333333334
1.2,321.0,77.6,0.0,785.5,295.15,119.99999999999999
0.9,331.0,76.1,0.0,785.7,295.25,67.5
0.8,300.0,75.3,0.0,785.6,294.95,53.33333333333334
0.6,290.0,75.7,0.0,785.6,295.15,29.999999999999996
1.4,291.0,76.7,0.0,785.5,295.25,163.33333333333331
2.2,299.0,77.8,0.0,780.0,294.55,403.33333333333337
2.1,302.0,79.4,0.0,785.6,294.95,367.50000000000006
2.1,302.0,80.0,0.0,785.5,294.65,367.50000000000006
2.3,300.0,79.5,1.0,785.7,294.85,440.8333333333333
2.2,291.0,79.1,8.0,785.1,295.15,403.33333333333337
2.0,292.0,79.2,18.0,785.2,295.05,333.3333333333333
2.3,306.0,79.2,27.0,785.2,294.65,440.8333333333333
2.2,309.0,78.5,30.0,785.1,294.65,403.33333333333337
2.3,315.0,77.3,36.0,785.1,294.95,440.8333333333333
2.3,321.0,75.0,51.0,779.8,295.15,440.8333333333333
1.7,330.0,71.8,67.0,785.1,295.45,240.83333333333331
2.3,329.0,68.7,82.0,784.8,296.15,440.8333333333333
2.1,319.0,66.5,98.0,784.8,296.35,367.50000000000006
2.4,323.0,64.5,115.0,784.6,296.75,479.99999999999994
2.6,325.0,62.9,130.0,784.5,297.15,563.3333333333334
2.0,313.0,60.2,145.0,784.3,297.25,333.3333333333333
1.1,303.0,58.9,163.0,784.1,298.15,100.83333333333334
1.5,296.0,59.1,186.0,784.1,298.05,187.49999999999997
0.9,299.0,63.3,209.0,783.7,298.35,67.5
1.1,301.0,67.6,204.0,783.7,297.85,100.83333333333334
1.9,311.0,64.3,240.0,783.7,298.35,300.83333333333326
2.0,318.0,59.1,265.0,783.6,298.55,333.3333333333333
1.3,309.0,57.1,271.0,783.3,298.95,140.83333333333334
1.1,290.0,56.4,300.0,783.3,299.25,100.83333333333334
1.4,300.0,56.2,325.0,782.8,299.15,163.33333333333331
1.5,296.0,55.2,345.0,783.3,299.55,187.49999999999997
1.1,306.0,53.5,352.0,783.3,299.05,100.83333333333334
0.3,311.0,58.0,379.0,783.3,299.75,7.499999999999999
0.4,308.0,58.7,405.0,783.0,299.55,13.333333333333336
1.0,300.0,60.5,419.0,782.8,300.05,83.33333333333333
0.6,309.0,57.1,423.0,783.0,300.05,29.999999999999996
1.0,291.0,60.0,171.0,783.1,300.25,83.33333333333333
0.9,296.0,60.9,153.0,783.0,300.05,67.5
0.7,293.0,58.6,154.0,782.6,300.25,40.83333333333333
1.1,312.0,59.4,157.0,782.8,300.25,100.83333333333334
1.2,317.0,61.0,161.0,782.6,300.05,119.99999999999999
1.2,318.0,60.6,170.0,782.6,300.75,119.99999999999999
1.4,318.0,60.5,183.0,782.5,301.05,163.33333333333331
1.3,313.0,58.5,513.0,782.1,300.95,140.83333333333334
1.4,303.0,58.1,567.0,782.3,301.55,163.33333333333331
1.5,310.0,57.1,589.0,782.2,301.15,187.49999999999997
1.1,307.0,56.9,564.0,782.2,300.95,100.83333333333334
1.2,318.0,56.7,632.0,781.8,302.05,119.99999999999999
1.0,318.0,56.5,625.0,781.4,301.65,83.33333333333333
1.4,312.0,56.3,542.0,781.6,301.95,163.33333333333331
1.3,321.0,56.4,650.0,781.5,301.75,140.83333333333334
1.2,323.0,55.8,427.0,781.7,301.85,119.99999999999999
1.4,319.0,54.6,486.0,781.8,301.75,163.33333333333331
1.4,323.0,54.2,245.0,782.0,301.95,163.33333333333331
1.4,324.0,54.0,404.0,782.1,302.45,163.33333333333331
1.2,321.0,51.4,579.0,782.1,302.75,119.99999999999999
1.3,322.0,50.8,323.0,781.8,303.35,140.83333333333334
1.3,318.0,49.8,565.0,781.6,303.45,140.83333333333334
1.1,319.0,49.0,739.0,781.8,303.55,100.83333333333334
1.1,322.0,49.7,532.0,781.3,303.85,100.83333333333334
1.4,322.0,49.1,419.0,781.7,303.85,163.33333333333331
1.0,312.0,48.8,625.0,781.6,303.75,83.33333333333333
1.4,312.0,44.9,775.0,781.3,303.85,163.33333333333331
1.2,322.0,44.8,789.0,781.7,304.05,119.99999999999999
1.1,322.0,43.4,791.0,781.8,304.25,100.83333333333334
1.0,324.0,39.0,802.0,781.5,304.85,83.33333333333333
1.1,327.0,37.2,801.0,781.1,305.45,100.83333333333334
1.3,327.0,39.2,827.0,781.2,305.35,140.83333333333334
1.2,327.0,39.1,825.0,781.6,306.25,119.99999999999999
1.4,325.0,40.2,829.0,781.1,306.55,163.33333333333331
1.5,324.0,41.1,832.0,780.7,306.65,187.49999999999997
1.5,326.0,40.9,839.0,780.5,306.45,187.49999999999997
1.3,328.0,41.4,780.0,780.7,306.75,140.83333333333334
1.4,325.0,41.1,579.0,780.6,306.55,163.33333333333331
1.6,326.0,43.7,564.0,780.2,306.55,213.33333333333337
1.5,327.0,46.1,315.0,780.6,306.15,187.49999999999997
1.4,327.0,46.4,611.0,780.8,306.05,163.33333333333331
1.9,327.0,45.1,811.0,781.1,305.75,300.83333333333326
1.6,327.0,44.0,807.0,780.6,307.05,213.33333333333337
1.7,325.0,44.2,798.0,780.5,306.95,240.83333333333331
1.6,326.0,47.6,809.0,780.1,306.55,213.33333333333337
2.0,326.0,44.9,821.0,780.0,307.05,333.3333333333333
2.5,328.0,44.1,808.0,780.0,307.55,520.8333333333333
2.5,327.0,45.2,806.0,779.8,306.85,520.8333333333333
2.6,329.0,45.6,804.0,780.1,307.35,563.3333333333334
1.8,330.0,43.0,786.0,779.8,307.85,270.0
2.2,327.0,41.8,786.0,780.0,308.35,403.33333333333337
2.1,330.0,42.5,782.0,779.8,308.35,367.50000000000006
2.0,328.0,45.0,781.0,780.1,307.55,333.3333333333333
1.6,327.0,44.9,766.0,780.0,307.45,213.33333333333337
2.3,327.0,44.7,758.0,779.8,307.15,440.8333333333333
2.3,328.0,47.6,749.0,779.7,306.85,440.8333333333333
2.5,330.0,46.2,727.0,779.7,307.35,520.8333333333333
2.2,331.0,46.2,717.0,780.3,307.35,403.33333333333337
2.6,331.0,46.2,704.0,780.1,307.55,563.3333333333334
3.5,330.0,45.4,681.0,780.2,307.95,1020.8333333333335
3.2,329.0,46.6,670.0,780.0,307.55,853.3333333333335
3.6,327.0,47.3,662.0,780.0,307.55,1080.0
3.3,331.0,50.0,648.0,780.3,306.75,907.4999999999999
3.4,321.0,52.0,645.0,780.5,306.55,963.3333333333333
3.6,321.0,50.6,617.0,780.1,307.25,1080.0
3.7,323.0,49.6,597.0,780.2,306.85,1140.8333333333335
4.0,324.0,49.0,575.0,780.1,307.35,1333.3333333333333
3.3,319.0,48.7,561.0,780.3,307.25,907.4999999999999
3.1,317.0,48.1,550.0,780.1,307.65,800.8333333333334
2.4,318.0,47.4,533.0,780.2,307.75,479.99999999999994
3.5,339.0,49.5,524.0,780.0,307.35,1020.8333333333335
3.2,338.0,50.1,507.0,780.2,307.05,853.3333333333335
2.8,340.0,50.5,482.0,780.5,306.95,653.3333333333333
2.9,338.0,51.4,466.0,780.5,306.65,700.8333333333333
2.8,338.0,51.9,437.0,780.3,306.55,653.3333333333333
3.3,339.0,52.4,433.0,780.5,306.95,907.4999999999999
2.9,339.0,52.2,420.0,780.7,306.95,700.8333333333333
2.5,339.0,52.2,399.0,780.8,307.15,520.8333333333333
3.6,338.0,53.5,391.0,780.5,306.95,1080.0
3.2,338.0,53.3,374.0,780.6,306.75,853.3333333333335
3.5,342.0,53.6,366.0,780.7,306.05,1020.8333333333335
3.4,339.0,53.1,351.0,781.0,306.15,963.3333333333333
3.4,339.0,52.8,326.0,780.7,306.55,963.3333333333333
2.7,338.0,54.0,308.0,781.0,306.45,607.5000000000001
2.9,339.0,55.5,294.0,781.0,306.45,700.8333333333333
3.2,339.0,56.0,258.0,781.1,306.35,853.3333333333335
2.3,338.0,57.0,245.0,781.0,305.95,440.8333333333333
2.8,338.0,56.7,232.0,781.0,305.55,653.3333333333333
2.2,338.0,56.7,209.0,781.5,305.95,403.33333333333337
2.4,341.0,57.3,195.0,781.6,305.75,479.99999999999994
2.3,341.0,55.8,181.0,782.0,305.25,440.8333333333333
3.0,338.0,53.1,164.0,781.7,305.15,749.9999999999999
2.5,337.0,50.9,145.0,781.8,305.45,520.8333333333333
2.3,336.0,53.5,120.0,781.7,305.55,440.8333333333333
2.1,333.0,52.3,97.0,782.1,305.55,367.50000000000006
2.0,333.0,54.7,80.0,782.1,305.55,333.3333333333333
2.1,335.0,59.1,61.0,782.5,305.15,367.50000000000006
1.8,333.0,60.4,49.0,782.8,304.85,270.0
1.8,333.0,60.6,34.0,783.0,304.65,270.0
1.7,337.0,60.8,25.0,782.6,304.35,240.83333333333331
1.6,337.0,60.1,19.0,783.0,304.15,213.33333333333337
1.9,337.0,59.8,11.0,783.2,303.95,300.83333333333326
2.0,338.0,59.5,4.0,783.5,303.55,333.3333333333333
2.3,339.0,61.0,1.0,783.5,303.25,440.8333333333333
2.4,338.0,61.8,1.0,783.6,303.05,479.99999999999994
2.7,338.0,60.6,0.0,783.6,302.75,607.5000000000001
2.4,337.0,59.8,0.0,783.7,302.75,479.99999999999994
2.2,336.0,60.1,0.0,783.7,302.65,403.33333333333337
2.1,335.0,60.3,0.0,783.3,302.55,367.50000000000006
2.0,334.0,61.4,0.0,784.1,302.45,333.3333333333333
2.2,335.0,62.3,0.0,783.7,302.35,403.33333333333337
2.5,335.0,63.8,0.0,783.7,302.15,520.8333333333333
2.1,335.0,65.6,0.0,784.1,302.05,367.50000000000006
2.0,335.0,67.4,0.0,783.8,302.05,333.3333333333333
2.2,336.0,69.0,0.0,783.6,301.95,403.33333333333337
2.0,335.0,70.2,0.0,784.0,301.85,333.3333333333333
2.0,334.0,71.0,0.0,784.3,301.85,333.3333333333333
1.6,334.0,71.8,0.0,784.0,301.75,213.33333333333337
1.6,334.0,72.2,0.0,784.3,301.65,213.33333333333337
1.9,334.0,72.6,0.0,784.1,301.65,300.83333333333326
1.8,332.0,73.0,0.0,784.1,301.55,270.0
1.5,330.0,73.4,0.0,784.0,301.55,187.49999999999997
1.6,331.0,74.7,0.0,784.2,301.55,213.33333333333337
1.4,327.0,75.9,0.0,784.3,301.55,163.33333333333331
1.4,318.0,75.9,0.0,784.2,301.55,163.33333333333331
1.2,311.0,75.4,0.0,784.3,301.65,119.99999999999999
1.6,303.0,75.1,0.0,784.1,301.65,213.33333333333337
1.5,303.0,74.6,0.0,784.1,301.65,187.49999999999997
1.4,306.0,74.5,0.0,784.3,301.65,163.33333333333331
1.5,299.0,74.4,0.0,784.0,301.55,187.49999999999997
1.7,303.0,74.6,0.0,784.3,301.55,240.83333333333331
1.5,296.0,74.9,0.0,784.2,301.55,187.49999999999997
1.7,296.0,75.3,0.0,784.2,301.45,240.83333333333331
2.3,299.0,75.4,0.0,784.3,301.45,440.8333333333333
2.1,303.0,75.1,0.0,784.3,301.55,367.50000000000006
2.0,317.0,74.7,0.0,784.1,301.55,333.3333333333333
2.3,314.0,74.8,0.0,784.1,301.55,440.8333333333333
1.9,322.0,74.9,0.0,784.0,301.45,300.83333333333326
2.3,314.0,75.4,0.0,784.1,301.35,440.8333333333333
2.3,303.0,75.6,0.0,784.3,301.35,440.8333333333333
1.9,319.0,75.7,0.0,784.2,301.25,300.83333333333326
1.5,325.0,75.8,0.0,784.1,301.25,187.49999999999997
1.6,321.0,76.0,0.0,784.6,301.15,213.33333333333337
2.0,323.0,76.0,0.0,784.2,301.15,333.3333333333333
2.1,321.0,76.0,0.0,784.2,301.15,367.50000000000006
2.1,320.0,76.0,0.0,784.2,301.15,367.50000000000006
1.8,320.0,75.8,0.0,784.1,301.15,270.0
2.1,321.0,75.8,0.0,784.2,301.15,367.50000000000006
2.0,324.0,76.0,0.0,784.3,301.15,333.3333333333333
2.0,322.0,76.4,0.0,784.2,301.05,333.3333333333333
1.7,319.0,76.5,0.0,784.2,301.05,240.83333333333331
1.8,325.0,76.8,0.0,784.1,301.05,270.0
2.0,327.0,77.0,0.0,784.1,300.95,333.3333333333333
1.8,327.0,77.0,0.0,784.3,300.95,270.0
2.0,331.0,77.1,0.0,784.2,300.95,333.3333333333333
1.9,331.0,77.7,0.0,784.3,300.85,300.83333333333326
1.7,331.0,78.6,0.0,784.1,300.85,240.83333333333331
1.9,332.0,79.7,0.0,784.2,300.65,300.83333333333326
1.8,332.0,80.2,0.0,784.1,300.55,270.0
2.0,331.0,80.5,0.0,784.7,300.55,333.3333333333333
1.9,330.0,79.8,0.0,784.5,300.45,300.83333333333326
1.6,329.0,79.5,0.0,784.2,300.25,213.33333333333337
1.4,328.0,79.3,0.0,784.3,300.05,163.33333333333331
1.6,330.0,79.1,0.0,784.3,300.55,213.33333333333337
1.7,327.0,79.2,0.0,784.6,300.55,240.83333333333331
1.7,328.0,79.4,0.0,784.3,300.15,240.83333333333331
1.7,329.0,79.6,0.0,784.6,300.35,240.83333333333331
1.7,326.0,79.6,0.0,784.5,300.35,240.83333333333331
1.9,331.0,79.1,0.0,784.5,300.35,300.83333333333326
1.5,319.0,78.9,0.0,784.7,300.35,187.49999999999997
1.7,315.0,78.9,0.0,784.3,300.25,240.83333333333331
1.5,323.0,79.0,0.0,784.2,300.25,187.49999999999997
1.7,310.0,79.4,0.0,784.5,300.15,240.83333333333331
1.9,312.0,79.7,0.0,784.6,300.05,300.83333333333326
1.6,324.0,79.6,0.0,784.7,299.95,213.33333333333337
1.8,316.0,79.0,0.0,784.5,299.95,270.0
2.0,316.0,79.0,0.0,784.3,299.65,333.3333333333333
1.9,318.0,78.8,0.0,784.7,299.85,300.83333333333326
1.7,315.0,78.9,0.0,785.0,299.85,240.83333333333331
1.8,315.0,78.8,0.0,784.6,299.85,270.0
1.6,313.0,78.9,0.0,784.5,299.85,213.33333333333337
1.5,306.0,79.4,0.0,784.6,299.85,187.49999999999997
1.7,322.0,79.9,0.0,784.5,299.55,240.83333333333331
1.6,319.0,80.3,0.0,784.6,299.65,213.33333333333337
1.5,320.0,81.2,0.0,784.6,299.65,187.49999999999997
1.3,304.0,82.3,0.0,784.6,299.65,140.83333333333334
1.5,318.0,83.1,0.0,784.6,299.55,187.49999999999997
1.4,321.0,84.5,0.0,784.6,299.45,163.33333333333331
1.4,319.0,85.3,0.0,784.6,299.35,163.33333333333331
1.4,319.0,86.1,0.0,785.0,299.25,163.33333333333331
1.2,311.0,86.3,0.0,784.6,299.15,119.99999999999999
1.2,308.0,86.5,0.0,785.0,299.15,119.99999999999999
1.2,316.0,86.5,0.0,784.8,299.05,119.99999999999999
1.2,319.0,86.4,0.0,784.5,298.95,119.99999999999999
1.1,317.0,86.4,0.0,784.6,298.85,100.83333333333334
1.3,313.0,86.4,0.0,784.8,298.85,140.83333333333334
1.2,313.0,86.9,0.0,784.6,298.75,119.99999999999999
1.3,313.0,87.1,0.0,784.7,298.75,140.83333333333334
1.4,307.0,86.8,0.0,784.7,298.65,163.33333333333331
1.8,307.0,86.6,0.0,784.8,298.65,270.0
1.6,308.0,86.3,0.0,784.7,298.55,213.33333333333337
1.3,310.0,85.7,0.0,784.8,298.45,140.83333333333334
1.0,314.0,85.0,0.0,785.0,298.25,83.33333333333333
0.8,313.0,84.2,0.0,785.0,298.05,53.33333333333334
1.1,303.0,83.9,0.0,785.1,298.05,100.83333333333334
1.1,308.0,83.9,0.0,784.7,298.25,100.83333333333334
1.4,314.0,83.6,0.0,784.6,297.95,163.33333333333331
0.9,311.0,83.7,0.0,784.8,298.15,67.5
0.8,312.0,84.2,0.0,785.0,298.15,53.33333333333334
0.8,311.0,84.7,0.0,784.8,297.85,53.33333333333334
0.5,317.0,85.2,0.0,785.1,298.05,20.833333333333332
0.2,318.0,85.7,0.0,785.1,297.85,3.333333333333334
0.6,300.0,86.0,0.0,784.8,297.95,29.999999999999996
0.6,303.0,86.1,0.0,785.1,297.85,29.999999999999996
0.5,295.0,86.4,0.0,785.0,297.75,20.833333333333332
0.4,306.0,86.6,0.0,784.7,297.75,13.333333333333336
0.4,303.0,86.3,0.0,785.1,297.45,13.333333333333336
0.1,312.0,86.9,0.0,785.0,297.65,0.8333333333333335
0.3,298.0,87.3,0.0,785.2,297.65,7.499999999999999
0.6,282.0,87.1,0.0,784.8,297.55,29.999999999999996
0.8,296.0,87.0,0.0,785.0,297.35,53.33333333333334
0.4,302.0,86.4,0.0,785.1,297.55,13.333333333333336
0.5,331.0,86.8,0.0,784.8,297.75,20.833333333333332
0.7,330.0,88.0,0.0,785.0,297.65,40.83333333333333
0.4,318.0,88.2,0.0,785.0,297.95,13.333333333333336
0.1,305.0,88.0,0.0,785.0,297.55,0.8333333333333335
0.5,303.0,87.9,0.0,785.0,297.45,20.833333333333332
0.6,296.0,87.9,0.0,785.1,297.55,29.999999999999996
0.8,303.0,88.3,0.0,785.0,297.55,53.33333333333334
0.7,313.0,88.8,0.0,785.0,297.25,40.83333333333333
0.7,309.0,88.6,0.0,785.2,297.35,40.83333333333333
1.5,296.0,88.6,0.0,785.1,297.25,187.49999999999997
2.2,301.0,88.1,0.0,785.0,297.15,403.33333333333337
2.3,305.0,82.6,0.0,785.0,297.45,440.8333333333333
2.3,299.0,77.3,0.0,784.7,298.35,440.8333333333333
2.1,300.0,75.1,0.0,785.0,298.75,367.50000000000006
2.1,289.0,74.6,0.0,784.8,298.95,367.50000000000006
2.2,303.0,74.1,0.0,784.6,298.95,403.33333333333337
2.2,300.0,73.4,0.0,784.8,298.85,403.33333333333337
2.5,295.0,73.3,0.0,784.5,298.85,520.8333333333333
2.8,291.0,72.7,0.0,785.0,298.95,653.3333333333333
3.3,281.0,72.4,0.0,784.7,299.25,907.4999999999999
4.3,291.0,72.4,0.0,784.7,299.05,1540.8333333333333
4.6,289.0,72.1,0.0,784.6,299.25,1763.3333333333333
4.5,290.0,72.1,0.0,784.3,299.45,1687.5
3.8,291.0,71.7,0.0,784.6,299.55,1203.333333333333
3.5,291.0,71.7,0.0,784.5,299.45,1020.8333333333335
3.4,300.0,71.5,0.0,784.3,299.45,963.3333333333333
3.6,320.0,71.4,0.0,784.3,299.45,1080.0
2.1,296.0,71.2,0.0,784.5,299.25,367.50000000000006
2.0,310.0,71.9,0.0,781.7,299.35,333.3333333333333
2.8,314.0,71.8,0.0,784.6,299.35,653.3333333333333
2.5,349.0,71.4,0.0,784.3,299.25,520.8333333333333
2.1,343.0,71.2,0.0,781.7,299.45,367.50000000000006
2.1,347.0,71.4,0.0,784.7,299.25,367.50000000000006
1.7,341.0,71.8,0.0,784.8,299.15,240.83333333333331
1.9,300.0,73.0,0.0,784.3,299.25,300.83333333333326
1.8,322.0,73.5,0.0,784.3,298.85,270.0
2.5,323.0,73.4,0.0,784.6,299.05,520.8333333333333
2.5,344.0,72.6,0.0,784.6,299.25,520.8333333333333
2.5,343.0,72.3,1.0,784.6,299.05,520.8333333333333
2.9,332.0,71.8,7.0,784.5,298.75,700.8333333333333
2.9,293.0,71.4,15.0,784.2,299.65,700.8333333333333
2.7,288.0,71.5,25.0,784.8,299.65,607.5000000000001
3.0,285.0,71.3,34.0,784.5,299.65,749.9999999999999
2.9,289.0,71.0,46.0,784.6,299.85,700.8333333333333
3.3,290.0,70.8,62.0,784.1,299.85,907.4999999999999
3.5,294.0,70.6,77.0,784.0,299.75,1020.8333333333335
3.2,295.0,70.3,94.0,784.0,300.05,853.3333333333335
3.5,290.0,70.3,110.0,783.8,299.85,1020.8333333333335
3.4,296.0,70.3,126.0,784.0,300.15,963.3333333333333
3.4,293.0,70.1,141.0,783.8,300.25,963.3333333333333
4.0,294.0,70.2,157.0,783.7,300.35,1333.3333333333333
3.5,291.0,69.8,168.0,783.8,300.45,1020.8333333333335
3.3,292.0,69.8,192.0,783.8,300.55,907.4999999999999
3.6,291.0,69.9,207.0,783.3,300.65,1080.0
3.8,283.0,69.9,214.0,783.3,300.75,1203.333333333333
3.1,296.0,69.5,221.0,783.6,300.45,800.8333333333334
3.7,293.0,69.1,231.0,783.8,300.95,1140.8333333333335
3.2,302.0,68.7,255.0,783.2,301.15,853.3333333333335
3.7,291.0,68.4,274.0,783.6,301.05,1140.8333333333335
3.2,300.0,68.3,294.0,783.2,301.45,853.3333333333335
3.7,296.0,67.3,313.0,783.2,301.45,1140.8333333333335
3.9,296.0,66.7,315.0,783.1,301.95,1267.5
3.6,293.0,66.1,342.0,783.2,301.85,1080.0
