Speed_20,Dir_20,Hum,SR,Press,TempK,PTheo
0.008396103896103896,0.7966388888888889,0.9149849849849849,0.0,0.9950564076562303,0.8472714285714286,0.0013932075
0.00814935064935065,0.8138333333333334,0.9157257257257256,0.0,0.9947648624667258,0.8473857142857142,0.0013125208333333333
0.0013051948051948051,0.82025,0.9109309309309308,0.0,0.9947648624667258,0.8480342857142857,3.3667499999999996e-05
0.0004675324675324675,0.8173611111111111,0.9003803803803803,0.0,0.994485993155026,0.8488142857142856,4.319999999999999e-06
0.0024675324675324673,0.8207222222222221,0.9028528528528528,0.0,0.9944226137660033,0.8485914285714286,0.00012033333333333332
0.004415584415584416,0.815861111111111,0.8927227227227228,0.0,0.9944226137660033,0.8486742857142857,0.0003853333333333334
0.006168831168831169,0.8282777777777778,0.8957557557557557,0.0,0.9943972620103942,0.8496857142857143,0.0007520833333333333
0.007714285714285714,0.8436111111111111,0.8993893893893894,0.0,0.9946127519330714,0.8496799999999999,0.0011761200000000001
0.048116883116883113,0.8306944444444445,0.8974674674674674,0.0,0.9946634554442896,0.8468314285714287,0.04575675
0.0597012987012987,0.8247777777777778,0.8922122122122123,0.0,0.9947268348333123,0.8486028571428572,0.07044136333333334
0.06675324675324676,0.8113055555555555,0.8909109109109108,0.0,0.9947902142223349,0.8486257142857143,0.08806533333333334
0.04152597402597402,0.8074444444444444,0.8883083083083083,0.0,0.9947268348333123,0.8499857142857143,0.03408002083333333
0.0693961038961039,0.8188055555555555,0.8969369369369369,0.0,0.9948409177335531,0.8517742857142857,0.09517664083333333
0.06932467532467533,0.8029444444444445,0.8948148148148147,0.0,0.9947014830777032,0.8533485714285715,0.09498081333333334
0.05114285714285714,0.8156944444444444,0.8906706706706705,0.0,0.9951197870452528,0.8535314285714285,0.05169281333333332
0.039396103896103894,0.8249722222222222,0.8927527527527528,0.0,0.9946888071998987,0.8529342857142856,0.03067374083333333
0.05736363636363636,0.8376388888888889,0.9018018018018018,0.0,0.9946761313220941,0.8527457142857143,0.06503296333333333
0.04714935064935065,0.8299444444444444,0.8945045045045045,0.0,0.9945747242996578,0.8523828571428571,0.043935100833333324
0.03355844155844156,0.8520277777777778,0.8993793793793793,0.0,0.9946761313220941,0.8522571428571429,0.022256853333333337
0.03820779220779221,0.8648333333333332,0.8955155155155154,0.0,0.9948535936113576,0.85224,0.028851213333333334
0.027551948051948053,0.865,0.8920120120120119,0.0,0.9948535936113576,0.8521971428571429,0.015002540833333335
0.02851298701298701,0.877861111111111,0.8915515515515515,0.0,0.9948662694891622,0.8511828571428571,0.016067400833333332
0.039474025974025974,0.8443611111111112,0.8913613613613612,0.0,0.9950310559006211,0.8530057142857144,0.030795200833333335
0.032896103896103895,0.8501111111111112,0.8922422422422422,0.0,0.9953479528457346,0.8530028571428571,0.02138696333333334
0.051564935064935064,0.8459444444444445,0.8958858858858858,0.002711978465679677,0.9955380910128027,0.853882857142857,0.052549567500000005
0.046240259740259734,0.8366388888888889,0.8908708708708709,0.002590847913862719,0.9951197870452528,0.8548999999999999,0.04225720083333333
0.02796103896103896,0.8481666666666666,0.8886386386386387,0.002732166890982503,0.9947141589555077,0.8533257142857142,0.01545136333333333
0.0013896103896103894,0.8554166666666666,0.8774774774774774,0.0028263795423956934,0.9946254278108759,0.8531542857142856,3.816333333333333e-05
0.053175324675324674,0.8232222222222223,0.8761161161161161,0.0010834454912516825,0.9947648624667258,0.8531542857142856,0.05588310083333333
0.046863636363636364,0.8127777777777778,0.8770470470470471,0.0004643337819650067,0.9943592343769807,0.8531257142857143,0.04340424083333334
0.06028571428571428,0.8256388888888889,0.8656556556556556,0.0007873485868102288,0.9939282545316264,0.8531914285714286,0.07182721333333333
0.04955844155844156,0.8253055555555556,0.8644644644644645,0.03313593539703903,0.9943719102547852,0.8533742857142856,0.048539519999999996
0.09047402597402597,0.8259166666666666,0.8532132132132132,0.04519515477792732,0.9946127519330714,0.8524771428571429,0.1617737408333333
0.08917532467532467,0.8116388888888889,0.8551251251251252,0.04699865410497982,0.9947521865889213,0.8518885714285714,0.15716274083333334
0.09935714285714285,0.8120277777777777,0.8665965965965965,0.018277254374158815,0.9946381036886804,0.85182,0.19510050083333338
0.1000064935064935,0.8293611111111111,0.8575675675675676,0.024279946164199193,0.9946000760552668,0.8522657142857143,0.19765900083333335
0.0977987012987013,0.82,0.7866466466466466,0.16559892328398385,0.9942705032323489,0.8500114285714286,0.1890281008333333
0.13015584415584416,0.8140000000000001,0.7887287287287287,0.16609017496635262,0.9940803650652809,0.8520714285714286,0.3348016133333333
0.13406493506493505,0.8570833333333334,0.8230930930930931,0.14845895020188427,0.9940676891874763,0.8523999999999999,0.35521442999999997
0.13564935064935063,0.8553611111111111,0.826016016016016,0.13765814266487214,0.9942831791101534,0.8524857142857143,0.36366008333333333
0.14094155844155845,0.8456388888888889,0.8484784784784785,0.14690444145356663,0.9936747369755355,0.8523571428571428,0.3925891875
0.1241038961038961,0.8500555555555555,0.8444044044044043,0.1614535666218035,0.9942578273545444,0.8494685714285715,0.30439045333333337
0.11285714285714285,0.8514166666666666,0.8705105105105104,0.1486742934051144,0.9942451514767399,0.8478685714285715,0.2517203333333333
0.1024025974025974,0.8517777777777777,0.8713613613613613,0.036399730820995964,0.9942451514767399,0.8479114285714285,0.2072440833333333
0.1189935064935065,0.8513333333333334,0.8611611611611611,0.008748317631224764,0.9944479655216124,0.8482771428571428,0.2798380208333333
0.09399350649350649,0.8553055555555557,0.8766366366366365,0.007705248990578734,0.9937888198757764,0.8468628571428571,0.1746046875
0.08449999999999999,0.8411388888888889,0.8780080080080079,0.00617092866756393,0.9938014957535809,0.84862,0.14111514083333332
0.11464285714285714,0.8406944444444444,0.8758358358358357,0.009744279946164199,0.9935860058309038,0.8486657142857144,0.25974918750000003
0.1338896103896104,0.8393055555555555,0.8085985985985985,0.08232839838492598,0.9929648878184815,0.8526257142857142,0.35428596749999997
0.1346103896103896,0.8391944444444445,0.7869769769769769,0.15323687752355317,0.9924325009506908,0.85274,0.3581107499999999
0.09731168831168831,0.8291388888888889,0.8023523523523524,0.12730820995962316,0.9926606667511726,0.8535885714285714,0.1871501633333333
0.07954545454545454,0.8066944444444445,0.8050050050050049,0.1311170928667564,0.9926860185067816,0.852957142857143,0.12505208333333334
0.07392857142857143,0.805,0.8098598598598599,0.12895020188425302,0.9926606667511726,0.8529685714285714,0.10801518750000001
0.05264285714285714,0.8371944444444444,0.8164264264264265,0.12298115746971736,0.992977563696286,0.8525142857142857,0.054769540833333324
0.04067532467532467,0.8404166666666667,0.8221421421421421,0.12794751009421265,0.992952211940677,0.8519285714285715,0.03269808
0.039857142857142855,0.8541944444444444,0.7903503503503503,0.1418506056527591,0.9933451641526175,0.8518428571428571,0.03139587
0.0737922077922078,0.8373611111111111,0.7816716716716716,0.13753028263795425,0.992977563696286,0.8512971428571429,0.10761708000000002
0.05289610389610389,0.819,0.7336036036036037,0.14483176312247645,0.9925212320953226,0.8468628571428571,0.05529776333333333
0.05348051948051948,0.8208055555555556,0.7424124124124124,0.13574024226110365,0.9929395360628724,0.84478,0.056526413333333324
0.07503896103896103,0.8138888888888889,0.7423923923923924,0.13204576043068642,0.9927620737736089,0.8448999999999999,0.11128428
0.05634415584415584,0.81925,0.6719219219219219,0.07648048452220726,0.9926479908733681,0.8512171428571428,0.06274194083333333
0.03514285714285714,0.8141944444444444,0.6786386386386387,0.0781157469717362,0.9933958676638358,0.8518857142857144,0.024408120000000002
0.026402597402597403,0.7959722222222223,0.6670770770770771,0.17191117092866756,0.993522626441881,0.8524114285714286,0.013776963333333333
0.043116883116883116,0.815361111111111,0.6786286286286286,0.16703903095558548,0.9937254404867538,0.8521771428571429,0.03674133333333334
0.05595454545454545,0.8223333333333334,0.7364264264264264,0.15691790040376852,0.9926986943845861,0.8517085714285715,0.06187724083333334
0.08124675324675325,0.8336666666666667,0.679069069069069,0.15085464333781964,0.9927113702623906,0.8515657142857143,0.13045845333333336
0.06292857142857143,0.8373611111111111,0.6465265265265264,0.16335800807537013,0.9921663075167956,0.8509,0.07826290083333333
0.08203896103896104,0.8534999999999999,0.6498698698698698,0.15094885598923286,0.9926479908733681,0.8509828571428572,0.13301496333333335
0.06161688311688311,0.8909166666666667,0.6528328328328328,0.16321668909825032,0.9926353149955636,0.8516,0.0750342675
0.06487012987012987,0.9300277777777778,0.6690990990990991,0.1483983849259758,0.9928634807960451,0.8548600000000001,0.08316675
0.07829220779220779,0.9305833333333333,0.7041041041041041,0.14307537012113056,0.9923437698060591,0.8557028571428571,0.12114270749999999
0.09277272727272727,0.9183055555555555,0.6943643643643643,0.0888492597577389,0.9922677145392318,0.8542857142857143,0.17009864083333334
0.08279220779220778,0.9236666666666666,0.6024524524524525,0.1316621803499327,0.9920649004943592,0.8598028571428571,0.13546874999999997
0.07332467532467532,0.9275555555555556,0.5918018018018018,0.13386271870794078,0.9921409557611865,0.8571200000000001,0.10625772
0.06616883116883115,0.9243055555555556,0.596926926926927,0.15144683714670257,0.9920649004943592,0.8562828571428571,0.08653008333333331
0.06198051948051948,0.9238333333333333,0.6103903903903903,0.13735531628532976,0.9918494105716822,0.8596,0.07592252083333334
0.0711038961038961,0.8720555555555556,0.5894194194194194,0.14045760430686408,0.9921789833946001,0.8585714285714285,0.09991874999999999
0.07116233766233766,0.8885833333333333,0.5826226226226225,0.2208748317631225,0.9925339079731271,0.8599571428571429,0.10008306750000003
0.05645454545454545,0.8900833333333333,0.5967567567567568,0.22777254374158817,0.9925085562175181,0.8598600000000001,0.06298802999999999
0.05600649350649351,0.8596944444444444,0.6046446446446446,0.22146029609690443,0.9925339079731271,0.86176,0.06199218750000001
0.04835064935064935,0.8343055555555556,0.6115915915915916,0.40524899057873487,0.9923437698060591,0.8628485714285715,0.04620243000000001
0.05946753246753246,0.8221666666666667,0.5871071071071071,0.404764468371467,0.9923437698060591,0.8622485714285714,0.06989080333333332
0.028142857142857143,0.8249722222222222,0.5844944944944944,0.4177725437415881,0.9916973000380277,0.86478,0.015652963333333332
0.02044155844155844,0.8583055555555555,0.585125125125125,0.40524899057873487,0.9918113829382685,0.8657171428571427,0.008258253333333335
0.08401948051948052,0.8746388888888889,0.5592192192192191,0.5135262449528937,0.9906832298136645,0.8705514285714285,0.1395147675
0.07502597402597402,0.8965277777777778,0.5608308308308309,0.5147106325706595,0.9906325263024465,0.86794,0.11124576333333333
0.06565584415584416,0.888611111111111,0.5639239239239239,0.5143606998654106,0.9905691469134238,0.8673485714285715,0.08519360083333335
0.09457792207792207,0.8958333333333334,0.5569469469469469,0.5195356662180349,0.9905691469134238,0.8674342857142856,0.17678268749999998
0.09413636363636363,0.9191388888888888,0.5637237237237237,0.5143337819650067,0.9904043605019648,0.8673085714285714,0.1751358408333333
0.13290909090909092,0.929138888888889,0.5777177177177176,0.5183310901749664,0.9903916846241603,0.8673085714285714,0.3491158533333334
0.17196753246753246,0.7974722222222221,0.574974974974975,0.5220121130551817,0.9903409811129421,0.8679342857142857,0.5844577408333332
0.16086363636363638,0.7954722222222222,0.5587587587587587,0.5234387617765814,0.9920015211053366,0.8683428571428572,0.5114179408333334
0.18057142857142858,0.8476666666666668,0.5516416416416416,0.5239300134589502,0.9908480162251235,0.8683,0.6444040533333335
0.194538961038961,0.85525,0.558978978978979,0.526399730820996,0.9910508302699963,0.868377142857143,0.7479514008333332
0.24883116883116882,0.8369166666666668,0.5367567567567567,0.51628532974428,0.9904297122575739,0.8737799999999999,1.2236853333333333
0.2356818181818182,0.8315555555555556,0.5332132132132132,0.5145491251682369,0.9904043605019648,0.87234,1.0977725208333333
0.2534220779220779,0.8741388888888889,0.4949249249249249,0.529421265141319,0.9900874635568514,0.8759514285714286,1.2692556074999999
0.19475324675324676,0.9327222222222221,0.4897097097097097,0.5264737550471064,0.9901001394346559,0.8760457142857142,0.7496000533333335
0.23555194805194804,0.9599722222222221,0.5042942942942943,0.5292126514131897,0.9903916846241603,0.8756514285714286,1.0965630208333335
0.19485714285714284,0.9411388888888889,0.5002102102102102,0.3919179004037685,0.9903790087463556,0.8752857142857143,0.7504000533333333
0.19320129870129868,0.9477777777777777,0.5052552552552553,0.3938559892328398,0.9905818227912283,0.8768857142857144,0.7377008408333333
0.21291558441558442,0.9466944444444445,0.49901901901901896,0.4732234185733513,0.9905944986690329,0.8759,0.8959321008333333
0.1603116883116883,0.9547222222222221,0.5016916916916917,0.5212651413189772,0.9905818227912283,0.8759,0.5079144533333333
0.14409090909090908,0.9514166666666667,0.5014014014014014,0.5198990578734859,0.9902395740905059,0.8754228571428572,0.41033008333333326
0.20745454545454545,0.946,0.4942542542542542,0.5184791386271871,0.9902522499683104,0.8756314285714286,0.8505622533333331
0.19365584415584414,0.9201111111111111,0.49743743743743746,0.5207738896366083,0.9902395740905059,0.8754342857142857,0.7411761075
0.14148051948051946,0.9206666666666666,0.4993793793793793,0.5334656796769852,0.98944099378882,0.8775971428571429,0.3955974533333333
0.1416298701298701,0.8287500000000001,0.4844144144144144,0.5347846567967699,0.9902649258461149,0.8776228571428571,0.3964331008333333
0.18905194805194805,0.8201111111111111,0.4721421421421421,0.5266958277254374,0.9900114082900241,0.8787571428571429,0.7063541633333333
0.18956493506493505,0.8488333333333333,0.4874474474474474,0.5151615074024226,0.990619850424642,0.8785399999999999,0.7101927074999999
0.2475,0.840388888888889,0.4801501501501501,0.5173149394347241,0.9890100139434657,0.8777657142857144,1.2106276875
0.23329220779220777,0.8296388888888889,0.4879979979979979,0.5204979811574697,0.9896564837114971,0.8787599999999999,1.0756244408333333
0.22196103896103897,0.821138888888889,0.4968768768768768,0.5167698519515478,0.989466345544429,0.8787200000000001,0.9736742700000001
0.1889090909090909,0.8912777777777778,0.49626626626626624,0.501386271870794,0.9899860565344151,0.8781742857142857,0.7052870533333333
0.14265584415584415,0.8055277777777778,0.49169169169169163,0.5002557200538358,0.9894790214222335,0.8786428571428571,0.40219746749999996
0.1524090909090909,0.8015555555555556,0.49506506506506504,0.5015006729475101,0.9886677652427431,0.8787,0.45907320083333336
0.16502597402597402,0.8061388888888888,0.4941641641641641,0.5001749663526245,0.9891114209659019,0.8781085714285715,0.5382261633333333
0.1277012987012987,0.892,0.5035635635635635,0.49831763122476447,0.989795918367347,0.8785085714285714,0.3222929633333333
0.10190909090909091,0.9061111111111111,0.5044844844844845,0.504751009421265,0.9890226898212702,0.8766371428571428,0.20525136333333333
0.11066233766233766,0.9126388888888889,0.49474474474474467,0.5063122476446837,0.9896691595893016,0.8773485714285715,0.24202480333333334
0.17289610389610388,0.9272777777777778,0.5017117117117117,0.44456258411843874,0.989605780200279,0.87802,0.5907865633333332
0.13790909090909093,0.9259722222222223,0.4917117117117117,0.44300134589502016,0.989605780200279,0.8787371428571429,0.37587720333333335
0.15435064935064932,0.9388611111111111,0.49146146146146147,0.42503364737550475,0.9896818354671061,0.8793228571428571,0.4708440833333333
0.12872727272727272,0.9388888888888889,0.49128128128128123,0.4396231493943472,0.9895424008112562,0.8793085714285713,0.32749248000000003
0.1306168831168831,0.9151111111111111,0.49107107107107106,0.43081426648721405,0.9899860565344151,0.8801028571428572,0.33717768749999993
0.14674675324675324,0.874361111111111,0.4918218218218218,0.432321668909825,0.988971986310052,0.88022,0.42559566749999994
0.19177272727272726,0.875638888888889,0.492992992992993,0.4339771197846568,0.9888959310432247,0.8797857142857143,0.7268317408333334
0.15855194805194806,0.9093333333333333,0.4907807807807808,0.41529609690444147,0.9888579034098112,0.87754,0.49682490749999997
0.17520129870129872,0.8884722222222223,0.495045045045045,0.40070659488559895,0.9887438205095703,0.8771457142857142,0.6066453008333333
0.1328961038961039,0.9037222222222222,0.4977477477477477,0.39201884253028263,0.9895550766890607,0.8771942857142856,0.3490476300000001
0.1597077922077922,0.8805555555555555,0.49547547547547544,0.4293606998654105,0.9900114082900241,0.87766,0.5040950208333332
0.10825324675324675,0.8825,0.48829829829829824,0.43361372812920596,0.9900240841678286,0.8777571428571428,0.2316018675
0.1450324675324675,0.9075277777777777,0.517137137137137,0.31813593539703905,0.99067055393586,0.8773885714285715,0.4157101875
0.19353896103896104,0.8367222222222223,0.5132932932932932,0.3012853297442799,0.9905818227912283,0.8771914285714285,0.7402816875000001
0.21562337662337663,0.8193333333333332,0.5057357357357357,0.31681695827725437,0.990835340347319,0.8770028571428572,0.9188653633333334
0.21564285714285714,0.8700277777777777,0.513053053053053,0.3221197846567968,0.9906071745468374,0.877,0.9190314008333332
0.23639610389610388,0.9075555555555557,0.5196696696696697,0.3459421265141319,0.9907592850804918,0.8773428571428571,1.1044366874999998
0.20379220779220777,0.9031666666666667,0.5187287287287287,0.36020188425302824,0.9901508429458741,0.8773314285714285,0.8207962133333333
0.19574025974025974,0.9457500000000001,0.5296096096096096,0.3454508748317631,0.9901381670680695,0.8765285714285715,0.7572172800000001
0.2064805194805195,0.9438611111111112,0.5393893893893893,0.33635262449528935,0.9902395740905059,0.8771685714285715,0.8425940033333335
0.19091558441558443,0.9185000000000001,0.5205505505505506,0.35071332436069985,0.9902522499683104,0.8771285714285715,0.7203490008333334
0.19784415584415585,0.9369722222222222,0.5289789789789789,0.3497106325706595,0.9898339460007606,0.877262857142857,0.7735825200000002
0.2037142857142857,0.9103055555555555,0.5143143143143143,0.3321938088829071,0.9901254911902649,0.8775942857142858,0.8201686533333334
0.1757987012987013,0.8786666666666666,0.5116616616616616,0.3251278600269179,0.9902395740905059,0.8774714285714286,0.6107894408333333
0.1819805194805195,0.8831666666666667,0.5642242242242241,0.21248990578734858,0.99080998859171,0.8759314285714286,0.6545005208333334
0.2026168831168831,0.8944444444444445,0.5651451451451451,0.24501345895020188,0.9921156040055773,0.8755542857142857,0.8113560075
0.1831103896103896,0.9029444444444444,0.5577777777777777,0.2577523553162853,0.9920902522499683,0.8742257142857143,0.6626530008333333
0.2200064935064935,0.8918888888888888,0.5672372372372372,0.21449528936742934,0.9923437698060591,0.87392,0.9566018008333333
0.21979220779220776,0.9388888888888889,0.5680980980980981,0.22211305518169583,0.9920268728609457,0.8731514285714286,0.9547392533333333
0.23585064935064934,0.9455277777777777,0.5656656656656656,0.20654104979811574,0.9924325009506908,0.8735485714285715,1.0993458674999999
0.19646103896103898,0.9311666666666667,0.5692192192192193,0.18495962314939438,0.9919508175941184,0.8765828571428571,0.7628041874999999
0.1520064935064935,0.8931944444444445,0.5666966966966966,0.1776514131897712,0.9926860185067816,0.8765885714285714,0.45665106750000006
0.17305194805194804,0.8930555555555556,0.5671171171171171,0.16767833109017496,0.9924325009506908,0.8735885714285714,0.5918520833333334
0.18235714285714286,0.8876944444444445,0.5697397397397397,0.15804172274562583,0.9927113702623906,0.8729657142857143,0.6572124074999999
0.11257792207792208,0.8914444444444445,0.57008008008008,0.14947510094212652,0.9925592597287362,0.8729485714285714,0.2504763075
0.18125324675324675,0.8944166666666666,0.5587887887887888,0.17163526244952895,0.9910888579034098,0.8729085714285714,0.6492796408333334
0.11872077922077923,0.9388611111111111,0.6333933933933934,0.04302826379542395,0.9930409430853087,0.8689,0.27855674083333337
0.09768831168831169,0.9361111111111111,0.6404604604604605,0.033008075370121126,0.9926479908733681,0.8702628571428571,0.1886016133333333
0.08199999999999999,0.9392222222222222,0.6427627627627628,0.032328398384925974,0.9926353149955636,0.8719828571428572,0.1328886533333333
0.0924935064935065,0.9390000000000001,0.6576676676676676,0.010518169582772545,0.9926099632399544,0.8716142857142857,0.16907628000000005
0.0733961038961039,0.9377777777777778,0.658088088088088,0.011117092866756393,0.9910635061478008,0.8698828571428572,0.10646484083333334
0.08055194805194804,0.9286388888888889,0.6512512512512513,0.010148048452220728,0.9919001140829002,0.8700028571428571,0.12823668749999997
0.08051298701298701,0.9282777777777778,0.649039039039039,0.10452220726783311,0.9912156166814553,0.8694171428571429,0.1281126675
0.09455194805194804,0.9270833333333334,0.6308608608608609,0.10442799461641993,0.9931803777411585,0.86886,0.17668560083333332
0.12536363636363637,0.9025277777777778,0.6333533533533533,0.09829744279946163,0.9921029281277728,0.8679485714285714,0.3106013633333333
0.14662987012987014,0.9234166666666667,0.6478278278278278,0.11209959623149396,0.9918494105716822,0.8680371428571428,0.42491796750000005
0.1724935064935065,0.8996666666666666,0.6497297297297298,0.09080080753701211,0.9909494232475599,0.8673485714285715,0.5880384133333334
0.13206493506493505,0.8883055555555556,0.6545445445445445,0.10087483176312248,0.9919381417163139,0.8663228571428572,0.34469520333333326
0.0774090909090909,0.8974444444444444,0.6874374374374373,0.00702557200538358,0.9938775510204082,0.8640742857142857,0.11842520083333333
0.12133116883116883,0.9002222222222221,0.6871771771771772,0.006904441453566622,0.9939536062872354,0.8642028571428572,0.2909410208333334
0.11544805194805195,0.8996944444444444,0.6853053053053053,0.011473755047106326,0.9935479781974902,0.86376,0.26341070083333334
0.10177272727272726,0.8866388888888889,0.6974474474474474,0.03781292059219381,0.9935353023196856,0.8636771428571428,0.20470244083333333
0.10229220779220778,0.9011111111111111,0.6795495495495495,0.046574697173620457,0.9933198123970085,0.8637657142857142,0.20679750749999998
0.10333766233766233,0.9266666666666667,0.6794494494494494,0.00626514131897712,0.9939536062872354,0.8643142857142857,0.2110461633333333
0.1303896103896104,0.8991111111111111,0.6813313313313313,0.006345895020188425,0.9939536062872354,0.8659628571428571,0.3360053333333333
0.1484090909090909,0.867611111111111,0.6834734734734734,0.006655450874831764,0.9940043097984536,0.8664457142857142,0.43529252083333325
0.1569220779220779,0.8747777777777779,0.6836736736736737,0.0065006729475100946,0.9937000887311446,0.8673571428571428,0.48666296333333325
0.16658441558441558,0.8781111111111112,0.6812712712712712,0.006810228802153431,0.9935606540752948,0.8667285714285715,0.5484397633333333
0.17218831168831167,0.9249722222222222,0.6861961961961962,0.008721399730820997,0.9936747369755355,0.8660771428571429,0.5859594075
0.18966883116883118,0.9055833333333333,0.6777077077077077,0.006796769851951548,0.9936874128533401,0.8648542857142858,0.7109714008333334
0.17679220779220778,0.9287222222222221,0.7121721721721721,0.00037685060565275914,0.9941564203321079,0.8626914285714286,0.6177125633333332
0.16335064935064936,0.8841388888888889,0.7156656656656657,0.0003903095558546433,0.9941564203321079,0.8626085714285715,0.5273536133333333
0.14919480519480519,0.8866388888888889,0.7248848848848848,0.00038358008075370115,0.9940676891874763,0.8631314285714285,0.43991381333333335
